Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Protein names,Gene names,Fasta headers,Number of proteins,Peptides,Razor + unique peptides,Unique peptides,Peptides HE1,Peptides HE2,Peptides HE3,Peptides HE4,Peptides PE1,Peptides PE2,Peptides PE3,Peptides PE4,Razor + unique peptides HE1,Razor + unique peptides HE2,Razor + unique peptides HE3,Razor + unique peptides HE4,Razor + unique peptides PE1,Razor + unique peptides PE2,Razor + unique peptides PE3,Razor + unique peptides PE4,Unique peptides HE1,Unique peptides HE2,Unique peptides HE3,Unique peptides HE4,Unique peptides PE1,Unique peptides PE2,Unique peptides PE3,Unique peptides PE4,Sequence coverage [%],Unique + razor sequence coverage [%],Unique sequence coverage [%],Mol. weight [kDa],Sequence length,Sequence lengths,Fraction average,Fraction 1,Q-value,Score,Identification type HE1,Identification type HE2,Identification type HE3,Identification type HE4,Identification type PE1,Identification type PE2,Identification type PE3,Identification type PE4,Sequence coverage HE1 [%],Sequence coverage HE2 [%],Sequence coverage HE3 [%],Sequence coverage HE4 [%],Sequence coverage PE1 [%],Sequence coverage PE2 [%],Sequence coverage PE3 [%],Sequence coverage PE4 [%],Intensity,Intensity HE1,Intensity HE2,Intensity HE3,Intensity HE4,Intensity PE1,Intensity PE2,Intensity PE3,Intensity PE4,LFQ intensity HE1,LFQ intensity HE2,LFQ intensity HE3,LFQ intensity HE4,LFQ intensity PE1,LFQ intensity PE2,LFQ intensity PE3,LFQ intensity PE4,MS/MS count HE1,MS/MS count HE2,MS/MS count HE3,MS/MS count HE4,MS/MS count PE1,MS/MS count PE2,MS/MS count PE3,MS/MS count PE4,MS/MS count,Only identified by site,Reverse,Potential contaminant,id,Peptide IDs,Peptide is razor,Mod. peptide IDs,Evidence IDs,MS/MS IDs,Best MS/MS,Oxidation (M) site IDs,Oxidation (M) site positions,Taxonomy IDs
P54886,P54886,8,8,8,Delta-1-pyrroline-5-carboxylate synthase;Glutamate 5-kinase;Gamma-glutamyl phosphate reductase,ALDH18A1,sp|P54886|P5CS_HUMAN Delta-1-pyrroline-5-carboxylate synthase OS=Homo sapiens OX=9606 GN=ALDH18A1 PE=1 SV=2,1,8,8,8,4,4,5,3,5,7,6,6,4,4,5,3,5,7,6,6,4,4,5,3,5,7,6,6,11.7,11.7,11.7,87.301,795,795,1,40,0,72.888,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,5.5,5.5,7.5,4.3,7,10.7,8.2,8.6,19488000,3576000,812060,1530200,1151700,1384800,6263700,1889300,2879900,714160,432970,546930,299420,451900,845850,579120,835170,3,1,5,1,3,6,6,6,31,,,,1121,2113;2488;2628;3385;3602;7039;7774;10918,True;True;True;True;True;True;True;True,2203;2597;2740;3527;3752;7336;8125;11422,13112;13113;13114;13115;13116;13117;13118;15300;15301;15302;16146;16147;16148;16149;16150;16151;16152;20947;20948;20949;22308;22309;44299;44300;44301;44302;44303;44304;44305;44306;48962;48963;69791;69792;69793;69794;69795;69796;69797;69798,9564;9565;9566;9567;9568;11073;11074;11714;11715;11716;11717;15240;15241;16232;16233;32261;32262;32263;32264;32265;32266;32267;32268;35566;35567;51125;51126;51127;51128;51129;51130,9565;11074;11716;15240;16233;32264;35566;51129,,,9606
P54920;Q9H115,P54920,6;2,6;2,6;2,Alpha-soluble NSF attachment protein,NAPA,sp|P54920|SNAA_HUMAN Alpha-soluble NSF attachment protein OS=Homo sapiens OX=9606 GN=NAPA PE=1 SV=3,2,6,6,6,5,4,5,4,4,5,5,5,5,4,5,4,4,5,5,5,5,4,5,4,4,5,5,5,33.9,33.9,33.9,33.232,295,295;298,1,38,0,90.686,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,30.2,21.4,26.1,21.4,25.1,28.8,29.5,30.2,47535000,11195000,5092300,5601300,2626100,3908800,7359100,5222500,6529900,1282800,1408200,1276300,881760,939040,1170700,901840,1077200,5,4,3,2,2,5,3,5,29,,,,1122,369;5670;6256;8292;11187;12313,True;True;True;True;True;True,388;5913;6517;8709;11705;12881,2303;2304;2305;2306;2307;2308;2309;35823;35824;35825;35826;35827;35828;35829;39498;39499;39500;52856;52857;52858;52859;52860;52861;71485;71486;71487;71488;71489;71490;71491;78816;78817;78818;78819;78820;78821;78822;78823,1718;1719;1720;1721;1722;1723;26096;26097;26098;26099;28706;38617;38618;38619;38620;38621;38622;38623;52386;52387;57661;57662;57663;57664;57665;57666;57667;57668;57669,1718;26096;28706;38618;52387;57668,,,9606;9606
P55010,P55010,3,3,3,Eukaryotic translation initiation factor 5,EIF5,sp|P55010|IF5_HUMAN Eukaryotic translation initiation factor 5 OS=Homo sapiens OX=9606 GN=EIF5 PE=1 SV=2,1,3,3,3,2,1,2,2,2,3,2,2,2,1,2,2,2,3,2,2,2,1,2,2,2,3,2,2,7,7,7,49.222,431,431,1,16,0,30.735,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,4.4,2.1,4.4,4.4,4.4,7,4.4,4.4,13154000,3809400,90017,1918000,2210300,450760,1600600,1630700,1444500,892030,0,1006800,1111400,0,672610,841360,578560,2,1,2,1,2,3,2,2,15,,,,1123,534;11713;11764,True;True;True,562;12259;12318,3321;74978;74979;74980;74981;74982;74983;74984;75383;75384;75385;75386;75387;75388;75389;75390,2468;54927;54928;54929;54930;54931;54932;55217;55218;55219;55220;55221;55222;55223;55224,2468;54929;55217,,,9606
P55036,P55036,2,2,2,26S proteasome non-ATPase regulatory subunit 4,PSMD4,sp|P55036|PSMD4_HUMAN 26S proteasome non-ATPase regulatory subunit 4 OS=Homo sapiens OX=9606 GN=PSMD4 PE=1 SV=1,1,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,2,2,1,1,2,2,2,1,2,2,1,1,6.6,6.6,6.6,40.736,377,377,1,13,0.0004531,11.313,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,6.6,6.6,6.6,1.9,6.6,6.6,1.9,1.9,5437200,1399700,630750,753410,352180,815280,951270,320900,213720,348580,382430,367450,0,357460,402920,0,0,1,1,1,1,1,2,1,1,9,,,,1124,4627;11191,True;True,4821;11709,28921;28922;28923;28924;28925;71510;71511;71512;71513;71514;71515;71516;71517,21119;52404;52405;52406;52407;52408;52409;52410;52411,21119;52404,,,9606
P55039,P55039,3,3,3,Developmentally-regulated GTP-binding protein 2,DRG2,sp|P55039|DRG2_HUMAN Developmentally-regulated GTP-binding protein 2 OS=Homo sapiens OX=9606 GN=DRG2 PE=1 SV=1,1,3,3,3,1,1,0,1,0,0,1,2,1,1,0,1,0,0,1,2,1,1,0,1,0,0,1,2,10.2,10.2,10.2,40.746,364,364,1,6,0,18.898,By MS/MS,By MS/MS,,By MS/MS,,,By MS/MS,By MS/MS,3.6,3.6,0,3.6,0,0,3,7.1,4370600,2055600,492300,0,613090,0,0,0,1209600,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,5,,,,1125,3630;9980;11207,True;True;True,3781;10450;11725,22477;63430;63431;63432;63433;71600,16332;46228;46229;46230;46231;52468,16332;46230;52468,,,9606
P55060,P55060,9,9,9,Exportin-2,CSE1L,sp|P55060|XPO2_HUMAN Exportin-2 OS=Homo sapiens OX=9606 GN=CSE1L PE=1 SV=3,1,9,9,9,9,2,5,3,0,6,5,5,9,2,5,3,0,6,5,5,9,2,5,3,0,6,5,5,11.4,11.4,11.4,110.42,971,971,1,35,0,111.35,By MS/MS,By MS/MS,By MS/MS,By MS/MS,,By MS/MS,By MS/MS,By MS/MS,11.4,1.9,5,2.6,0,5.7,6.2,4.8,14200000,7283300,486090,1628900,791090,0,1308000,1352000,1350900,863360,292750,391260,263960,0,280830,378220,475490,8,1,5,1,0,3,4,4,26,,,,1126,17;1794;3968;4603;6893;7573;8704;10433;10612,True;True;True;True;True;True;True;True;True,17;1876;4130;4796;7177;7881;9135;10915;11106,111;112;11134;11135;11136;24528;24529;28786;28787;28788;28789;28790;28791;28792;43404;43405;43406;43407;47542;55470;55471;55472;55473;66386;66387;66388;66389;66390;67533;67534;67535;67536;67537;67538;67539,85;86;8113;8114;17882;21023;21024;21025;21026;21027;21028;21029;31616;31617;31618;31619;34596;40535;40536;48538;48539;48540;49418;49419;49420;49421,85;8113;17882;21025;31616;34596;40535;48538;49418,,,9606
P55072,P55072,21,21,21,Transitional endoplasmic reticulum ATPase,VCP,sp|P55072|TERA_HUMAN Transitional endoplasmic reticulum ATPase OS=Homo sapiens OX=9606 GN=VCP PE=1 SV=4,1,21,21,21,18,17,18,14,21,16,18,17,18,17,18,14,21,16,18,17,18,17,18,14,21,16,18,17,31.3,31.3,31.3,89.321,806,806,1,150,0,323.31,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,26.2,26.4,26.8,22.6,31.3,25.4,25.8,26.8,404200000,87700000,20505000,35559000,20520000,71628000,50185000,58361000,59747000,5762200,3563200,4742600,2583400,6749000,5152200,5205800,5417000,14,12,17,13,18,13,18,16,121,,,,1127,361;388;806;2064;2127;2258;2285;2350;2362;2363;2523;5434;6040;6113;6114;6254;6307;7693;7926;8340;12149,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,379;407;846;2154;2223;2356;2384;2453;2466;2467;2633;5673;6296;6297;6371;6372;6515;6571;8016;8319;8758;12713,2259;2260;2261;2262;2263;2264;2265;2398;2399;2400;2401;2402;2403;2404;2405;4954;4955;4956;4957;4958;4959;4960;4961;12843;12844;12845;13227;13228;13229;13230;13231;13232;13233;13945;13946;13947;13948;13949;13950;14063;14064;14065;14066;14067;14068;14476;14477;14478;14479;14480;14481;14482;14483;14556;14557;14558;14559;14560;14561;14562;14563;14564;14565;14566;14567;14568;14569;14570;14571;15500;15501;15502;15503;34173;34174;34175;34176;34177;34178;34179;34180;38162;38163;38164;38165;38166;38167;38168;38169;38170;38171;38172;38173;38174;38175;38176;38557;38558;38559;38560;38561;38562;38563;38564;38565;38566;38567;38568;39486;39487;39488;39489;39490;39491;39492;39493;39810;39811;39812;39813;39814;39815;39816;39817;39818;48345;48346;48347;48348;48349;48350;48351;48352;50474;53150;53151;53152;53153;53154;53155;53156;53157;77790;77791;77792;77793;77794;77795;77796;77797,1692;1693;1694;1782;3630;3631;3632;3633;3634;3635;3636;3637;9375;9639;9640;9641;9642;9643;9644;10109;10110;10111;10112;10180;10181;10182;10183;10184;10185;10501;10502;10503;10504;10505;10506;10507;10554;10555;10556;10557;10558;10559;10560;10561;10562;10563;11213;11214;24870;24871;24872;24873;24874;24875;24876;24877;27700;27701;27702;27703;27704;27705;27706;27707;27708;27709;27710;27711;27712;27713;27987;27988;27989;27990;27991;27992;27993;27994;27995;28697;28698;28699;28700;28701;28702;28703;28704;28908;28909;28910;28911;28912;28913;28914;28915;28916;35179;35180;35181;35182;35183;35184;35185;35186;36820;38837;38838;38839;38840;38841;38842;38843;38844;56916;56917;56918;56919;56920;56921;56922;56923,1693;1782;3637;9375;9641;10112;10180;10506;10554;10563;11214;24871;27707;27991;27994;28697;28908;35181;36820;38842;56916,397;398,46;757,9606
P55084,P55084,9,9,9,"Trifunctional enzyme subunit beta, mitochondrial;3-ketoacyl-CoA thiolase",HADHB,"sp|P55084|ECHB_HUMAN Trifunctional enzyme subunit beta, mitochondrial OS=Homo sapiens OX=9606 GN=HADHB PE=1 SV=3",1,9,9,9,7,7,6,7,7,6,4,7,7,7,6,7,7,6,4,7,7,7,6,7,7,6,4,7,20.7,20.7,20.7,51.294,474,474,1,51,0,75.182,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,16.7,17.1,14.8,17.1,16.5,14.8,8.9,17.1,67193000,6938300,12434000,6866700,6829200,8736900,7458200,7283400,10647000,2400100,4068400,2193000,2003300,2276500,1642700,1928200,2198500,6,4,3,4,6,6,4,7,40,,,,1128,53;1288;1371;1513;5272;5678;6056;6327;10905,True;True;True;True;True;True;True;True;True,55;1349;1438;1585;5505;5921;6313;6592;11408,325;326;327;328;329;330;331;332;7933;7934;7935;7936;8434;8435;8436;8437;8438;8439;8440;8441;9346;9347;9348;33180;33181;33182;33183;33184;33185;33186;35869;38282;38283;38284;38285;39939;39940;39941;39942;39943;39944;39945;39946;69679;69680;69681;69682;69683;69684;69685;69686,251;252;253;254;255;256;257;258;5821;6140;6141;6142;6143;6144;6779;24177;24178;24179;24180;24181;24182;24183;26126;27795;27796;27797;27798;28999;29000;29001;29002;29003;29004;29005;29006;51036;51037;51038;51039;51040;51041,251;5821;6144;6779;24177;26126;27796;29000;51038,,,9606
P55145,P55145,5,5,5,Mesencephalic astrocyte-derived neurotrophic factor,MANF,sp|P55145|MANF_HUMAN Mesencephalic astrocyte-derived neurotrophic factor OS=Homo sapiens OX=9606 GN=MANF PE=1 SV=3,1,5,5,5,2,3,4,4,4,4,3,3,2,3,4,4,4,4,3,3,2,3,4,4,4,4,3,3,18.7,18.7,18.7,20.7,182,182,1,28,0,54.032,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,10.4,10.4,18.7,18.7,18.7,18.7,10.4,10.4,38427000,2807600,2777100,6380500,4480100,8729200,6103000,5062000,2087500,843790,1240800,1689100,1292200,2669200,1668700,1606000,676970,0,1,3,2,4,2,2,0,14,,,,1129,1478;3066;3067;8695;8696,True;True;True;True;True,1550;3197;3198;9126;9127,9151;18860;18861;18862;18863;18864;18865;18866;18867;18868;18869;18870;18871;55414;55415;55416;55417;55418;55419;55420;55421;55422;55423;55424;55425;55426;55427;55428,6626;13724;13725;40490;40491;40492;40493;40494;40495;40496;40497;40498;40499;40500;40501,6626;13724;13725;40494;40496,,,9606
P55196,P55196,2,2,2,Afadin,MLLT4,sp|P55196|AFAD_HUMAN Afadin OS=Homo sapiens OX=9606 GN=AFDN PE=1 SV=3,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1.3,1.3,1.3,206.8,1824,1824,1,15,0,90.428,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,1.3,1.3,1.3,1.3,0.7,1.3,1.3,1.3,11296000,2544500,629370,1762900,1604900,551240,1512100,1493700,1197100,589950,506480,688230,671480,0,632000,604310,565050,2,1,1,1,1,1,1,2,10,,,,1130,1858;5710,True;True,1941;5954,11554;11555;11556;11557;11558;11559;11560;36055;36056;36057;36058;36059;36060;36061;36062,8420;8421;26250;26251;26252;26253;26254;26255;26256;26257;26258,8420;26250,,,9606
P55209,P55209,7,7,5,Nucleosome assembly protein 1-like 1,NAP1L1,sp|P55209|NP1L1_HUMAN Nucleosome assembly protein 1-like 1 OS=Homo sapiens OX=9606 GN=NAP1L1 PE=1 SV=1,1,7,7,5,5,3,5,4,4,5,7,3,5,3,5,4,4,5,7,3,3,2,3,3,3,4,5,2,18.7,18.7,16.1,45.374,391,391,1,36,0,81.967,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,5.9,5.9,10.2,5.9,10.2,10.2,18.7,5.9,81140000,18900000,4500200,6792700,8144800,10943000,11320000,12914000,7626100,3531100,2460600,2769700,2923200,3763000,3241200,3161900,2618200,5,2,3,1,2,3,6,2,24,,,,1131,108;3051;3052;6033;6034;6224;12291,True;True;True;True;True;True;True,112;3182;3183;6289;6290;6484;12859,660;18783;18784;18785;18786;18787;18788;18789;18790;18791;18792;18793;38107;38108;38109;38110;38111;38112;38113;38114;38115;38116;38117;38118;38119;38120;39285;39286;39287;39288;78656;78657;78658;78659;78660;78661,486;13654;13655;13656;13657;13658;13659;13660;13661;13662;13663;13664;27667;27668;27669;27670;27671;27672;28536;28537;28538;57544;57545;57546;57547,486;13661;13662;27668;27672;28537;57544,,,9606
P55210,P55210,1,1,1,Caspase-7;Caspase-7 subunit p20;Caspase-7 subunit p11,CASP7,sp|P55210|CASP7_HUMAN Caspase-7 OS=Homo sapiens OX=9606 GN=CASP7 PE=1 SV=1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4.6,4.6,4.6,34.276,303,303,1,2,0.0035225,6.6867,By MS/MS,By MS/MS,,,,,,,4.6,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,,,,1132,1136,TRUE,1193,7032;7033,5176;5177,5177,,,9606
P55263,P55263,3,3,3,Adenosine kinase,ADK,sp|P55263|ADK_HUMAN Adenosine kinase OS=Homo sapiens OX=9606 GN=ADK PE=1 SV=2,1,3,3,3,2,1,1,3,1,1,1,1,2,1,1,3,1,1,1,1,2,1,1,3,1,1,1,1,12.7,12.7,12.7,40.545,362,362,1,11,0,21.724,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By matching,By MS/MS,By MS/MS,5.8,3,3,12.7,2.8,6.9,2.8,2.8,8457000,3641800,1067200,1325900,1955400,185150,57669,0,223920,0,0,0,0,0,0,0,0,2,1,1,2,1,0,1,1,9,,,,1133,3;276;2140,True;True;True,3;287;2236,20;21;22;23;24;1693;1694;1695;1696;13302;13303,12;13;14;1258;1259;1260;1261;1262;9696,14;1260;9696,399,29,9606
P55265,P55265,8,8,8,Double-stranded RNA-specific adenosine deaminase,ADAR,sp|P55265|DSRAD_HUMAN Double-stranded RNA-specific adenosine deaminase OS=Homo sapiens OX=9606 GN=ADAR PE=1 SV=4,1,8,8,8,8,5,7,3,6,7,6,7,8,5,7,3,6,7,6,7,8,5,7,3,6,7,6,7,7.4,7.4,7.4,136.06,1226,1226,1,49,0,73.823,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,7.4,4,6.6,2.4,5.7,6.4,5.4,6.4,31958000,7674000,1357600,4514900,968880,3442200,4881300,3920300,5198400,1321500,799280,1313300,595060,730960,1067100,845430,1192900,6,3,5,2,4,2,3,4,29,,,,1134,767;1124;2761;3621;4145;7551;9832;10421,True;True;True;True;True;True;True;True,807;1181;2879;3772;4317;7859;10298;10903,4755;4756;4757;6964;6965;6966;6967;6968;6969;16976;16977;16978;16979;16980;16981;16982;22428;22429;22430;22431;22432;22433;25647;25648;25649;25650;25651;25652;25653;47394;47395;47396;47397;47398;47399;62448;62449;62450;62451;62452;62453;62454;62455;66337;66338;66339;66340;66341;66342,3491;5123;12309;12310;12311;16303;16304;16305;16306;18687;34482;34483;34484;34485;34486;45484;45485;45486;45487;45488;45489;45490;45491;48512;48513;48514;48515;48516;48517,3491;5123;12311;16304;18687;34486;45485;48517,,,9606
P55327,P55327,2,2,2,Tumor protein D52,TPD52,sp|P55327|TPD52_HUMAN Tumor protein D52 OS=Homo sapiens OX=9606 GN=TPD52 PE=1 SV=2,1,2,2,2,1,0,2,1,0,1,2,0,1,0,2,1,0,1,2,0,1,0,2,1,0,1,2,0,8.9,8.9,8.9,24.327,224,224,1,7,0,13.781,By matching,,By MS/MS,By MS/MS,,By MS/MS,By MS/MS,,4.5,0,8.9,4.5,0,4.5,8.9,0,2076100,765910,0,726720,0,0,0,583510,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,0,6,,,,1135,6477;9733,True;True,6747;10197,40831;40832;40833;40834;61785;61786;61787,29685;29686;29687;29688;44968;44969,29685;44969,,,9606
P55769,P55769,2,2,2,"NHP2-like protein 1;NHP2-like protein 1, N-terminally processed",NHP2L1,sp|P55769|NH2L1_HUMAN NHP2-like protein 1 OS=Homo sapiens OX=9606 GN=SNU13 PE=1 SV=3,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,18,18,18,14.173,128,128,1,15,0,38.135,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,18,9.4,18,18,18,18,18,18,78603000,15713000,5257900,5276500,11390000,11240000,11044000,12281000,6399500,5114900,0,3426700,7208100,5618200,5186000,5277200,3248500,2,1,2,2,2,3,2,2,16,,,,1136,997;8866,True;True,1045;9300,6173;6174;6175;6176;6177;6178;6179;56427;56428;56429;56430;56431;56432;56433;56434,4515;4516;4517;4518;4519;4520;4521;41188;41189;41190;41191;41192;41193;41194;41195;41196,4520;41189,,,9606
P55786;A6NEC2,P55786,15;6,15;6,15;6,Puromycin-sensitive aminopeptidase,NPEPPS,sp|P55786|PSA_HUMAN Puromycin-sensitive aminopeptidase OS=Homo sapiens OX=9606 GN=NPEPPS PE=1 SV=2,2,15,15,15,14,13,12,10,9,11,11,15,14,13,12,10,9,11,11,15,14,13,12,10,9,11,11,15,18.7,18.7,18.7,103.28,919,919;478,1,96,0,184.1,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,17.5,16.2,14.9,12.1,10.8,13.5,13.2,18.7,100230000,37763000,4089900,9703700,7263700,13352000,6519400,6368200,15166000,4054200,1978600,2990600,2287200,1382500,2214900,2126100,2761500,13,10,13,6,6,10,9,14,81,,,,1137,1016;1494;2317;3951;5811;6489;6541;7022;7456;9934;10108;11211;11641;12264;12621,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,1065;1566;2418;4112;6058;6760;6812;7317;7762;10403;10580;11729;12184;12832;13199,6291;6292;6293;6294;6295;6296;6297;9235;9236;9237;9238;9239;14259;14260;14261;14262;14263;14264;14265;14266;24409;24410;24411;24412;24413;24414;36703;36704;36705;36706;40884;40885;40886;40887;40888;40889;40890;41184;41185;41186;41187;41188;41189;41190;44198;44199;44200;44201;44202;44203;44204;44205;46814;46815;46816;46817;46818;46819;46820;63135;63136;63137;63138;63139;63140;63141;63142;64111;64112;64113;64114;64115;64116;64117;64118;71614;74526;74527;74528;74529;74530;74531;78499;78500;78501;78502;78503;78504;80788;80789;80790;80791;80792;80793;80794;80795,4612;4613;4614;4615;4616;4617;6701;6702;6703;10349;10350;10351;10352;10353;10354;17806;26694;26695;26696;26697;29727;29728;29729;29730;29731;29732;29733;29734;29948;29949;29950;29951;29952;32190;32191;32192;32193;32194;32195;32196;32197;34070;34071;34072;34073;34074;34075;46009;46010;46011;46012;46013;46014;46729;46730;46731;46732;46733;46734;46735;46736;52476;54639;54640;54641;54642;54643;54644;57426;57427;57428;57429;57430;59163;59164;59165;59166;59167;59168;59169;59170,4616;6702;10354;17806;26697;29729;29949;32197;34071;46011;46732;52476;54639;57426;59168,,,9606;9606
P55795,P55795,4,2,2,Heterogeneous nuclear ribonucleoprotein H2,HNRNPH2,sp|P55795|HNRH2_HUMAN Heterogeneous nuclear ribonucleoprotein H2 OS=Homo sapiens OX=9606 GN=HNRNPH2 PE=1 SV=1,1,4,2,2,3,4,3,4,3,4,4,2,1,2,1,2,1,2,2,0,1,2,1,2,1,2,2,0,16.5,10.7,10.7,49.263,449,449,1,11,0,32.293,By MS/MS,By MS/MS,By matching,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By matching,11.8,16.5,11.8,16.5,11.8,16.5,16.5,5.8,10270000,866090,1093800,375300,1886200,253760,3139800,2654700,0,0,1385800,0,1733800,0,2286600,1798400,0,1,1,0,2,1,2,2,0,9,,,,1138,4234;9151;11497;12001,False;True;False;True,4410;9593;12023;12559,26236;26237;26238;26239;26240;26241;26242;26243;26244;26245;58158;58159;58160;58161;58162;58163;58164;73383;73384;73385;73386;73387;73388;73389;73390;73391;76842;76843;76844;76845,19126;19127;19128;19129;19130;19131;19132;19133;42371;42372;42373;42374;42375;42376;53782;53783;53784;53785;53786;53787;53788;53789;53790;56208;56209;56210,19132;42375;53790;56209,400,345,9606
P55809;Q9BYC2,P55809,5;1,5;1,5;1,"Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial",OXCT1,"sp|P55809|SCOT1_HUMAN Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial OS=Homo sapiens OX=9606 GN=OXCT1 PE=1 SV=1",2,5,5,5,4,3,2,2,3,4,3,5,4,3,2,2,3,4,3,5,4,3,2,2,3,4,3,5,11.9,11.9,11.9,56.157,520,520;517,1,30,0,41.681,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,9.6,7.3,4.2,4.2,6.5,9.6,7.3,11.9,28730000,8154700,2179700,1046000,1982200,2054000,5000200,3379300,4934400,853740,622230,533420,547100,550680,625790,634280,753750,4,2,1,1,1,3,0,3,15,,,,1139,932;3258;7902;10751;12375,True;True;True;True;True,980;3397;8291;8292;11251;12944,5744;5745;5746;5747;5748;5749;5750;5751;20075;20076;20077;20078;20079;49914;49915;49916;49917;49918;49919;49920;49921;49922;49923;49924;49925;68723;68724;79193;79194;79195,4170;14573;14574;36231;36232;36233;36234;36235;36236;36237;36238;36239;50297;50298;57974,4170;14574;36235;50297;57974,401,111,9606;9606
P55854,P55854,2,1,1,Small ubiquitin-related modifier 3,SUMO3,sp|P55854|SUMO3_HUMAN Small ubiquitin-related modifier 3 OS=Homo sapiens OX=9606 GN=SUMO3 PE=1 SV=2,1,2,1,1,1,2,2,1,2,2,1,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,20.4,8.7,8.7,11.637,103,103,1,4,0.0035629,6.785,By matching,By MS/MS,By MS/MS,By matching,By MS/MS,By MS/MS,By matching,By matching,11.7,20.4,20.4,11.7,20.4,20.4,11.7,11.7,1462500,0,693770,0,0,0,768720,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,4,,,,1140,10532;11184,True;False,11021;11701,67018;67019;67020;67021;71460;71461;71462;71463;71464;71465;71466;71467,48992;48993;48994;48995;52368;52369;52370;52371;52372;52373,48994;52368,,,9606
P55884,P55884,7,7,7,Eukaryotic translation initiation factor 3 subunit B,EIF3B,sp|P55884|EIF3B_HUMAN Eukaryotic translation initiation factor 3 subunit B OS=Homo sapiens OX=9606 GN=EIF3B PE=1 SV=3,1,7,7,7,5,2,2,3,5,4,6,6,5,2,2,3,5,4,6,6,5,2,2,3,5,4,6,6,12.2,12.2,12.2,92.48,814,814,1,36,0,66.283,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,8.5,2.3,2.3,3.9,9.5,5.9,10.9,8.7,63514000,18926000,3017400,5230800,3745900,6226500,4800000,8349400,13218000,2284000,1676600,2092100,0,1943600,1607300,1669700,2106700,5,2,2,2,3,2,3,2,21,,,,1141,1398;2493;3829;5085;11291;12015;12724,True;True;True;True;True;True;True,1466;2602;3986;5308;11812;12573;13305,8599;8600;8601;15325;15326;15327;15328;15329;15330;23675;23676;23677;23678;31965;31966;31967;31968;31969;31970;31971;72121;72122;72123;72124;72125;76934;76935;76936;76937;76938;76939;76940;76941;81521;81522;81523,6251;6252;11093;11094;11095;11096;11097;17245;17246;23317;52845;56274;56275;56276;56277;56278;56279;56280;56281;59742;59743,6252;11097;17245;23317;52845;56281;59743,,,9606
