Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Protein names,Gene names,Fasta headers,Number of proteins,Peptides,Razor + unique peptides,Unique peptides,Peptides PD1,Peptides PD2,Peptides PD3,Peptides PD4,Peptides PE1,Peptides PE2,Peptides PE3,Peptides PE4,Razor + unique peptides PD1,Razor + unique peptides PD2,Razor + unique peptides PD3,Razor + unique peptides PD4,Razor + unique peptides PE1,Razor + unique peptides PE2,Razor + unique peptides PE3,Razor + unique peptides PE4,Unique peptides PD1,Unique peptides PD2,Unique peptides PD3,Unique peptides PD4,Unique peptides PE1,Unique peptides PE2,Unique peptides PE3,Unique peptides PE4,Sequence coverage [%],Unique + razor sequence coverage [%],Unique sequence coverage [%],Mol. weight [kDa],Sequence length,Sequence lengths,Fraction average,Fraction 1,Q-value,Score,Identification type PD1,Identification type PD2,Identification type PD3,Identification type PD4,Identification type PE1,Identification type PE2,Identification type PE3,Identification type PE4,Sequence coverage PD1 [%],Sequence coverage PD2 [%],Sequence coverage PD3 [%],Sequence coverage PD4 [%],Sequence coverage PE1 [%],Sequence coverage PE2 [%],Sequence coverage PE3 [%],Sequence coverage PE4 [%],Intensity,Intensity PD1,Intensity PD2,Intensity PD3,Intensity PD4,Intensity PE1,Intensity PE2,Intensity PE3,Intensity PE4,LFQ intensity PD1,LFQ intensity PD2,LFQ intensity PD3,LFQ intensity PD4,LFQ intensity PE1,LFQ intensity PE2,LFQ intensity PE3,LFQ intensity PE4,MS/MS count PD1,MS/MS count PD2,MS/MS count PD3,MS/MS count PD4,MS/MS count PE1,MS/MS count PE2,MS/MS count PE3,MS/MS count PE4,MS/MS count,Only identified by site,Reverse,Potential contaminant,id,Peptide IDs,Peptide is razor,Mod. peptide IDs,Evidence IDs,MS/MS IDs,Best MS/MS,Oxidation (M) site IDs,Oxidation (M) site positions,Taxonomy IDs
Q13596,Q13596,9,9,8,Sorting nexin-1,SNX1,sp|Q13596|SNX1_HUMAN Sorting nexin-1 OS=Homo sapiens OX=9606 GN=SNX1 PE=1 SV=3,1,9,9,8,2,0,1,1,6,8,9,9,2,0,1,1,6,8,9,9,2,0,1,1,6,7,8,8,18.6,18.6,16.7,59.069,522,522,1,40,0,220.36,By MS/MS,,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,4.8,0,2.7,2.7,14.6,16.5,18.6,18.6,57780000,393230,0,134710,1647600,9391000,17701000,16316000,12195000,762540,0,0,0,4249500,6076700,5512400,3964800,1,0,0,1,5,9,8,8,32,,,,1444,883;2793;4862;7358;8585;9323;11302;11477;11971,True;True;True;True;True;True;True;True;True,925;2904;5066;7682;8981;9746;9747;11809;11992;12497,4889;4890;4891;4892;4893;4894;4895;15402;15403;15404;27693;27694;27695;27696;42050;42051;42052;49666;49667;49668;53928;53929;53930;53931;53932;53933;53934;53935;65696;65697;65698;65699;65700;66696;66697;66698;66699;69707;69708;69709,3524;3525;3526;3527;3528;3529;3530;10901;10902;10903;19810;19811;19812;29903;35455;38458;38459;38460;38461;38462;38463;38464;38465;47179;47180;47181;47182;47859;47860;47861;47862;50149;50150;50151,3524;10901;19812;29903;35455;38462;47180;47860;50151,494,353,9606
Q13616,Q13616,2,2,2,Cullin-1,CUL1,sp|Q13616|CUL1_HUMAN Cullin-1 OS=Homo sapiens OX=9606 GN=CUL1 PE=1 SV=2,1,2,2,2,0,1,0,2,0,0,0,1,0,1,0,2,0,0,0,1,0,1,0,2,0,0,0,1,2.2,2.2,2.2,89.677,776,776,1,4,0,12.608,,By MS/MS,,By MS/MS,,,,By MS/MS,0,0.9,0,2.2,0,0,0,0.9,123440,0,123440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,4,,,,1445,2932;9456,True;True,3047;9882,16155;54604;54605;54606,11457;38948;38949;38950,11457;38949,,,9606
Q13617,Q13617,2,2,2,Cullin-2,CUL2,sp|Q13617|CUL2_HUMAN Cullin-2 OS=Homo sapiens OX=9606 GN=CUL2 PE=1 SV=2,1,2,2,2,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,3.9,3.9,3.9,86.982,745,745,1,6,0.00095877,11.037,By MS/MS,By MS/MS,,By MS/MS,By MS/MS,,By matching,By matching,2.1,2.1,0,2.1,1.7,0,2.1,2.1,1650400,119100,359670,0,341510,0,0,301870,528220,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,,,,1446,3887;10841,True;True,4040;11323,21596;62979;62980;62981;62982;62983,15429;45276,15429;45276,,,9606
Q13618,Q13618,2,2,2,Cullin-3,CUL3,sp|Q13618|CUL3_HUMAN Cullin-3 OS=Homo sapiens OX=9606 GN=CUL3 PE=1 SV=2,1,2,2,2,0,2,0,1,0,2,1,2,0,2,0,1,0,2,1,2,0,2,0,1,0,2,1,2,4.7,4.7,4.7,88.929,768,768,1,8,0.00049677,11.671,,By MS/MS,,By MS/MS,,By MS/MS,By matching,By MS/MS,0,4.7,0,2,0,4.7,2.7,4.7,19082000,0,1370500,0,518420,0,4007400,3934300,9251700,0,3449800,0,0,0,0,0,6754600,0,1,0,1,0,0,0,1,3,,,,1447,5025;11009,True;True,5235;11503,28697;28698;28699;28700;64012;64013;64014;64015,20523;46005;46006,20523;46006,,,9606
Q13619,Q13619,1,1,1,Cullin-4A,CUL4A,sp|Q13619|CUL4A_HUMAN Cullin-4A OS=Homo sapiens OX=9606 GN=CUL4A PE=1 SV=3,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1.7,1.7,1.7,87.679,759,759,1,3,0.0098972,6.0561,By MS/MS,,,By MS/MS,,By MS/MS,,,1.7,0,0,1.7,0,1.7,0,0,203500,37724,0,0,55134,0,110640,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,1448,276,TRUE,288,1506;1507;1508,1084,1084,,,9606
Q13630,Q13630,1,1,1,GDP-L-fucose synthase,TSTA3,sp|Q13630|FCL_HUMAN GDP-L-fucose synthase OS=Homo sapiens OX=9606 GN=GFUS PE=1 SV=1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.7,3.7,3.7,35.892,321,321,1,1,0.0021169,6.8446,By MS/MS,,,,,,,,3.7,0,0,0,0,0,0,0,206790,206790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1449,4557,TRUE,4741,25819,18483,18483,,,9606
Q13724,Q13724,1,1,1,Mannosyl-oligosaccharide glucosidase,MOGS,sp|Q13724|MOGS_HUMAN Mannosyl-oligosaccharide glucosidase OS=Homo sapiens OX=9606 GN=MOGS PE=1 SV=5,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.5,2.5,2.5,91.916,837,837,1,1,0.0021115,6.8363,,By MS/MS,,,,,,,0,2.5,0,0,0,0,0,0,120780,0,120780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,,1450,6151,TRUE,6393,35146,25089,25089,,,9606
Q13761,Q13761,3,3,3,Runt-related transcription factor 3,RUNX3,sp|Q13761|RUNX3_HUMAN Runt-related transcription factor 3 OS=Homo sapiens OX=9606 GN=RUNX3 PE=1 SV=2,1,3,3,3,0,0,0,0,2,2,1,2,0,0,0,0,2,2,1,2,0,0,0,0,2,2,1,2,14.7,14.7,14.7,44.355,415,415,1,8,0,28.134,,,,,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0,0,0,0,7.5,10.1,2.9,10.1,14837000,0,0,0,0,717010,2884600,1050700,10185000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4,,,,1451,3490;7271;9136,True;True;True,3625;7568;9553,19324;19325;19326;41394;52815;52816;52817;52818,13763;13764;29492;37642,13764;29492;37642,,,9606
Q13813,Q13813,51,51,51,"Spectrin alpha chain, non-erythrocytic 1",SPTAN1,"sp|Q13813|SPTN1_HUMAN Spectrin alpha chain, non-erythrocytic 1 OS=Homo sapiens OX=9606 GN=SPTAN1 PE=1 SV=3",1,51,51,51,26,40,9,39,28,40,37,43,26,40,9,39,28,40,37,43,26,40,9,39,28,40,37,43,26.1,26.1,26.1,284.54,2472,2472,1,268,0,323.31,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,13.3,19.9,6,21,16,21.1,20.1,22.2,222170000,5791500,21852000,874870,24919000,23839000,44408000,45812000,54669000,3724900,4398000,1423100,5805400,3637600,4794200,4899600,5656400,10,28,3,35,15,26,26,32,175,,,,1452,297;682;955;1169;1502;1806;1955;2045;2560;2615;3214;3444;3561;3914;3915;3916;3922;4071;5085;5114;5183;5185;5196;5606;5696;5783;5886;5972;6043;6053;6572;6818;6828;6861;7359;7382;8074;8097;8117;8142;8531;8556;8716;8717;9306;9381;9813;10101;10924;11048;11933,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,309;717;998;1221;1570;1885;2036;2132;2660;2716;3339;3579;3701;4068;4069;4070;4076;4231;5297;5326;5397;5399;5411;5834;5926;6014;6123;6212;6284;6294;6833;7084;7094;7128;7683;7712;7713;8457;8482;8503;8529;8925;8951;9118;9119;9728;9806;10250;10553;11417;11549;12458,1620;1621;1622;3782;3783;3784;3785;3786;3787;5299;5300;5301;6464;6465;6466;6467;6468;6469;6470;8355;8356;8357;8358;8359;8360;10140;10141;10142;10143;10144;10145;10146;10147;10949;10950;10951;10952;10953;10954;10955;11413;14049;14050;14369;14370;14371;14372;17808;17809;17810;17811;17812;19097;19098;19099;19100;19707;19708;19709;19710;21752;21753;21754;21755;21756;21757;21758;21759;21760;21761;21762;21763;21764;21765;21766;21767;21809;21810;21811;21812;21813;21814;21815;22768;22769;22770;22771;22772;22773;28994;28995;28996;29158;29159;29160;29161;29162;29163;29164;29165;29597;29598;29599;29600;29601;29602;29605;29606;29607;29608;29609;29699;29700;29701;29702;32104;32105;32106;32107;32108;32109;32640;33101;33102;33740;33741;33742;33743;33744;34208;34209;34210;34211;34537;34538;34539;34540;34541;34607;37551;37552;37553;37554;37555;37556;37557;38851;38852;38853;38854;38855;38856;38857;38923;38924;38925;38926;38927;38928;38929;39102;39103;39104;39105;39106;39107;39108;42053;42054;42055;42056;42057;42058;42235;42236;42237;42238;42239;42240;42241;42242;46762;46763;46764;46765;46766;46767;46768;46900;46901;46902;47060;47061;47062;47063;47064;47065;47066;47067;47219;47220;47221;47222;47223;47224;47225;49367;49368;49369;49370;49371;49490;49491;49492;49493;49494;49495;50443;50444;50445;50446;50447;50448;50449;50450;50451;50452;50453;50454;50455;50456;50457;53809;53810;53811;54254;54255;54256;54257;56784;56785;56786;56787;56788;58647;58648;58649;58650;58651;58652;58653;63575;63576;63577;63578;63579;63580;63581;64262;64263;64264;64265;64266;69381;69382;69383;69384;69385,1159;1160;2776;3819;3820;4645;4646;4647;4648;4649;4650;4651;5916;5917;5918;5919;5920;7177;7178;7179;7180;7181;7182;7183;7747;7748;7749;7750;7751;7752;8064;9936;10156;10157;12670;12671;12672;12673;12674;13607;14040;14041;15537;15538;15539;15540;15541;15542;15543;15544;15545;15546;15547;15548;15549;15550;15551;15584;15585;16317;16318;16319;16320;16321;16322;20736;20853;20854;20855;20856;20857;20858;20859;21179;21181;21182;21247;21248;21249;22886;22887;22888;22889;23271;23600;23601;24084;24085;24086;24087;24088;24410;24411;24648;24649;24700;26804;27727;27728;27729;27730;27731;27732;27733;27786;27787;27788;27789;27917;27918;27919;27920;29904;29905;30019;30020;30021;30022;30023;30024;30025;33502;33503;33504;33505;33506;33592;33593;33710;33711;33712;33713;33825;35248;35249;35250;35251;35252;35335;35336;35337;35338;35339;35340;35983;35984;35985;35986;35987;35988;35989;35990;35991;35992;35993;35994;38387;38388;38698;40675;40676;40677;40678;40679;42071;42072;42073;42074;42075;42076;45700;45701;45702;45703;45704;45705;45706;46180;46181;46182;49863;49864,1159;2776;3820;4651;5916;7179;7749;8064;9936;10157;12671;13607;14040;15543;15545;15550;15585;16319;20736;20857;21179;21182;21248;22889;23271;23601;24088;24410;24648;24700;26804;27727;27788;27917;29904;30024;33504;33592;33711;33825;35248;35340;35985;35990;38388;38698;40676;42075;45702;46181;49863,495;496,653;2304,9606
Q13838,Q13838,10,10,3,Spliceosome RNA helicase DDX39B,DDX39B,sp|Q13838|DX39B_HUMAN Spliceosome RNA helicase DDX39B OS=Homo sapiens OX=9606 GN=DDX39B PE=1 SV=1,1,10,10,3,8,8,7,10,8,10,9,8,8,8,7,10,8,10,9,8,2,3,2,3,3,3,2,1,25.2,25.2,9.6,48.991,428,428,1,81,0,141.42,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,19.4,19.6,17.1,25.2,22.4,25.2,22.7,20.1,132290000,6679500,18315000,3364900,20608000,14497000,22031000,19661000,27139000,11515000,16642000,12551000,16439000,5989300,8040800,9191800,8712300,7,10,4,10,5,7,6,8,57,,,,1453,1022;1855;3243;3520;4553;7030;8461;8673;10571;11056,True;True;True;True;True;True;True;True;True;True,1068;1935;3368;3658;4737;7300;8855;9072;11044;11558;11559,5700;5701;5702;5703;5704;5705;5706;5707;5708;10402;10403;10404;10405;10406;10407;10408;10409;17970;17971;17972;17973;17974;19507;19508;19509;19510;19511;19512;19513;19514;25789;25790;25791;25792;25793;25794;25795;25796;25797;25798;25799;40008;40009;40010;40011;40012;40013;40014;48967;48968;48969;48970;48971;48972;48973;50168;50169;50170;50171;50172;50173;50174;50175;61392;61393;61394;61395;64331;64332;64333;64334;64335;64336;64337;64338;64339;64340;64341;64342;64343;64344,4116;4117;4118;4119;7357;7358;7359;7360;7361;7362;7363;7364;12780;12781;12782;12783;12784;13890;13891;13892;13893;13894;13895;13896;13897;18468;18469;18470;18471;18472;18473;18474;28539;28540;28541;28542;28543;34982;34983;35796;35797;35798;35799;35800;35801;35802;35803;44083;44084;46229;46230;46231;46232;46233;46234;46235;46236,4118;7357;12781;13897;18468;28540;34982;35800;44083;46229,497,364,9606
Q13867,Q13867,2,2,2,Bleomycin hydrolase,BLMH,sp|Q13867|BLMH_HUMAN Bleomycin hydrolase OS=Homo sapiens OX=9606 GN=BLMH PE=1 SV=1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,6.8,6.8,6.8,52.562,455,455,1,15,0,13.593,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,2.4,6.8,6.8,6.8,6.8,6.8,6.8,6.8,19505000,1156800,2833400,698720,2792800,2521500,2422000,4077300,3002000,0,3945800,4195200,5503800,2048200,2241200,3089600,2888200,1,2,2,2,2,1,1,2,13,,,,1454,678;4313,True;True,713;4485,3764;3765;3766;3767;3768;3769;3770;24285;24286;24287;24288;24289;24290;24291;24292,2756;2757;2758;2759;2760;17422;17423;17424;17425;17426;17427;17428;17429,2757;17427,,,9606
Q13868,Q13868,1,1,1,Exosome complex component RRP4,EXOSC2,sp|Q13868|EXOS2_HUMAN Exosome complex component RRP4 OS=Homo sapiens OX=9606 GN=EXOSC2 PE=1 SV=2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.1,5.1,5.1,32.789,293,293,1,1,0.00097182,11.223,,,,,By MS/MS,,,,0,0,0,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,1455,6112,TRUE,6354,34934,24939,24939,,,9606
Q13885;A6NNZ2;Q9H4B7;CON__ENSEMBL:ENSBTAP00000025008,Q13885,17;6;5;5,3;0;0;0,1;0;0;0,Tubulin beta-2A chain,TUBB2A,sp|Q13885|TBB2A_HUMAN Tubulin beta-2A chain OS=Homo sapiens OX=9606 GN=TUBB2A PE=1 SV=1,4,17,3,1,14,14,16,13,12,15,15,15,1,2,3,0,0,2,1,1,1,1,1,0,0,1,1,0,42.9,11.5,2.7,49.906,445,445;444;451;536,1,10,0,42.531,By matching,By MS/MS,By MS/MS,By matching,By matching,By MS/MS,By matching,By MS/MS,31,31.2,39.8,28.3,28.1,37.1,34.2,37.5,15526000,133000,4229000,4822700,0,0,5775800,565810,0,0,13825000,24120000,0,0,7488900,0,0,0,1,3,0,0,3,0,1,8,,,,1456,364;2248;2736;2737;2905;3156;3157;4576;4608;4720;4747;5282;5811;6162;7807;8685;9189,False;False;False;False;True;False;False;True;True;False;False;False;False;False;False;False;False,382;383;2340;2341;2844;2845;3020;3280;3281;4764;4799;4914;4943;4944;5497;6043;6044;6404;6405;8180;9084;9608,2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;12410;12411;12412;12413;12414;12415;12416;12417;12418;12419;12420;12421;12422;12423;15080;15081;15082;15083;15084;15085;15086;15087;15088;15089;15090;15091;15092;15093;15094;15095;16005;16006;16007;16008;17455;17456;17457;17458;17459;17460;17461;17462;17463;17464;17465;17466;17467;17468;17469;17470;17471;17472;17473;17474;25926;26155;26156;26157;26158;26159;26856;26857;26858;26859;26860;26861;26862;26863;27010;27011;27012;27013;27014;27015;27016;27017;27018;27019;27020;27021;27022;27023;27024;27025;27026;27027;27028;27029;30193;30194;30195;30196;30197;30198;30199;30200;30201;30202;33287;33288;33289;33290;33291;33292;33293;33294;33295;33296;33297;33298;33299;33300;33301;33302;33303;33304;33305;33306;33307;33308;33309;33310;33311;33312;33313;33314;33315;33316;33317;35195;35196;35197;35198;35199;35200;35201;35202;35203;35204;35205;35206;35207;35208;35209;35210;35211;35212;45253;45254;50234;50235;50236;50237;50238;50239;50240;53113;53114;53115;53116;53117;53118;53119;53120;53121,1499;1500;1501;1502;1503;1504;1505;1506;1507;1508;1509;1510;1511;1512;1513;1514;8754;8755;8756;8757;8758;8759;8760;8761;8762;8763;8764;8765;10665;10666;10667;10668;10669;10670;10671;10672;10673;10674;10675;10676;10677;10678;10679;10680;11332;11333;11334;11335;11336;11337;12404;12405;12406;12407;12408;12409;12410;12411;12412;12413;12414;18559;18724;19213;19214;19215;19216;19217;19218;19219;19220;19323;19324;19325;19326;19327;19328;19329;19330;19331;19332;19333;19334;19335;19336;19337;19338;19339;19340;21580;21581;21582;21583;21584;21585;21586;21587;21588;23753;23754;23755;23756;23757;23758;23759;23760;23761;23762;23763;23764;23765;23766;23767;23768;23769;23770;23771;23772;23773;23774;23775;25112;25113;25114;25115;25116;25117;25118;25119;25120;25121;25122;25123;25124;25125;25126;25127;25128;25129;32443;32444;35847;35848;35849;35850;35851;35852;37867;37868;37869;37870;37871;37872;37873;37874;37875;37876;37877,1502;8759;10672;10678;11333;12405;12412;18559;18724;19217;19337;21585;23762;25123;32443;35850;37876,94;95;96;129;130,73;257;267;330;388,9606;9606;9606;-1
Q13895,Q13895,2,2,2,Bystin,BYSL,sp|Q13895|BYST_HUMAN Bystin OS=Homo sapiens OX=9606 GN=BYSL PE=1 SV=3,1,2,2,2,1,2,0,2,0,1,1,1,1,2,0,2,0,1,1,1,1,2,0,2,0,1,1,1,8,8,8,49.601,437,437,1,8,0,12.4,By MS/MS,By MS/MS,,By MS/MS,,By matching,By matching,By MS/MS,4.6,8,0,8,0,3.4,3.4,3.4,2363100,64960,515720,0,552790,0,428330,326460,474840,0,567930,0,811940,0,0,0,0,1,2,0,1,0,0,0,1,5,,,,1457,3649;8362,True;True,3791;8753,20222;20223;20224;20225;20226;48425;48426;48427,14443;14444;14445;34618;34619;34620,14444;34620,,,9606
Q13907,Q13907,1,1,1,Isopentenyl-diphosphate Delta-isomerase 1,IDI1,sp|Q13907|IDI1_HUMAN Isopentenyl-diphosphate Delta-isomerase 1 OS=Homo sapiens OX=9606 GN=IDI1 PE=1 SV=2,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,5.3,5.3,5.3,26.319,227,227,1,4,0.0013465,7.8598,,,By MS/MS,By MS/MS,By MS/MS,,,By MS/MS,0,0,5.3,5.3,5.3,0,0,5.3,1671300,0,0,102080,494990,0,0,0,1074200,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,4,,,,1458,7882,TRUE,8258,45673;45674;45675;45676,32761;32762;32763;32764,32763,,,9606
Q13951,Q13951,1,1,1,Core-binding factor subunit beta,CBFB,sp|Q13951|PEBB_HUMAN Core-binding factor subunit beta OS=Homo sapiens OX=9606 GN=CBFB PE=1 SV=2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,8.8,8.8,8.8,21.508,182,182,1,7,0,28.424,By MS/MS,By matching,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By matching,,8.8,8.8,8.8,8.8,8.8,8.8,8.8,0,5422500,0,584910,0,459320,1597600,1437500,1343200,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,4,,,,1459,701,TRUE,736,3879;3880;3881;3882;3883;3884;3885,2829;2830;2831;2832,2829,,,9606
Q14005,Q14005,6,6,6,Pro-interleukin-16;Interleukin-16,IL16,sp|Q14005|IL16_HUMAN Pro-interleukin-16 OS=Homo sapiens OX=9606 GN=IL16 PE=1 SV=4,1,6,6,6,3,0,3,2,6,4,5,4,3,0,3,2,6,4,5,4,3,0,3,2,6,4,5,4,6.1,6.1,6.1,141.75,1332,1332,1,27,0,74.002,By MS/MS,,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,2.9,0,2.9,2.3,6.1,3.9,5,3.9,36629000,625400,0,373380,364380,14191000,5885700,8502700,6686900,1315800,0,1661300,0,4961200,2603700,3172500,2645700,0,0,1,1,6,4,5,4,21,,,,1460,2427;3299;3486;4784;6501;7193,True;True;True;True;True;True,2524;3424;3621;4983;6756;7468,13353;13354;13355;13356;13357;13358;18264;18265;18266;18267;18268;18269;19304;19305;19306;19307;27242;27243;27244;27245;27246;37138;37139;37140;37141;37142;40869,9420;9421;9422;9423;9424;13005;13006;13007;13008;13009;13747;13748;13749;19497;19498;26501;26502;26503;26504;26505;29141,9420;13007;13747;19498;26505;29141,,,9606
Q14008,Q14008,3,3,3,Cytoskeleton-associated protein 5,CKAP5,sp|Q14008|CKAP5_HUMAN Cytoskeleton-associated protein 5 OS=Homo sapiens OX=9606 GN=CKAP5 PE=1 SV=3,1,3,3,3,0,1,0,0,1,2,2,3,0,1,0,0,1,2,2,3,0,1,0,0,1,2,2,3,2.9,2.9,2.9,225.49,2032,2032,1,9,0,57.115,,By MS/MS,,,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0,0.6,0,0,0.6,1.2,1.2,2.9,7663200,0,716180,0,0,1227300,1391100,1448500,2880100,0,0,0,0,0,1129700,1493600,1948800,0,1,0,0,0,2,2,2,7,,,,1461,408;2089;7806,True;True;True,429;2176;8179,2274;2275;2276;11591;45248;45249;45250;45251;45252,1686;1687;8185;32438;32439;32440;32441;32442,1687;8185;32440,,,9606
Q14019,Q14019,5,5,5,Coactosin-like protein,COTL1,sp|Q14019|COTL1_HUMAN Coactosin-like protein OS=Homo sapiens OX=9606 GN=COTL1 PE=1 SV=3,1,5,5,5,4,5,5,3,5,4,3,3,4,5,5,3,5,4,3,3,4,5,5,3,5,4,3,3,19.7,19.7,19.7,15.945,142,142,1,32,0,32.785,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,16.9,19.7,19.7,16.9,19.7,16.9,16.9,11.3,37642000,1591100,2741300,1589300,2231700,10044000,6591000,6520600,6333400,3820200,2847400,7309900,5591400,4699400,3565800,3817200,4382200,2,1,4,3,2,3,3,2,20,,,,1462,1627;1628;1879;2302;5056,True;True;True;True;True,1698;1699;1960;2396;5267,9006;9007;9008;9009;9010;9011;9012;9013;9014;9015;9016;9017;9018;9019;9020;10552;10553;10554;12677;12678;12679;12680;12681;12682;12683;28842;28843;28844;28845;28846;28847;28848,6367;6368;6369;6370;6371;6372;6373;6374;6375;7467;8936;8937;8938;8939;8940;8941;20623;20624;20625;20626,6368;6374;7467;8939;20623,,,9606
Q14061,Q14061,1,1,1,Cytochrome c oxidase copper chaperone,COX17,sp|Q14061|COX17_HUMAN Cytochrome c oxidase copper chaperone OS=Homo sapiens OX=9606 GN=COX17 PE=1 SV=2,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,25.4,25.4,25.4,6.9151,63,63,1,4,0,99.857,,,,,By matching,By MS/MS,By MS/MS,By MS/MS,0,0,0,0,25.4,25.4,25.4,25.4,26373000,0,0,0,0,6823600,7964500,0,11585000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,,,,1463,7941,TRUE,8318,45985;45986;45987;45988,32976;32977;32978,32977,,,9606
Q14103,Q14103,8,8,8,Heterogeneous nuclear ribonucleoprotein D0,HNRNPD,sp|Q14103|HNRPD_HUMAN Heterogeneous nuclear ribonucleoprotein D0 OS=Homo sapiens OX=9606 GN=HNRNPD PE=1 SV=1,1,8,8,8,6,6,4,8,7,8,8,8,6,6,4,8,7,8,8,8,6,6,4,8,7,8,8,8,28.5,28.5,28.5,38.434,355,355,1,62,0,82.999,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,25.1,25.1,15.8,28.5,25.1,28.5,28.5,28.5,158420000,5470700,13288000,3134200,10103000,38299000,30292000,33843000,23992000,17595000,20887000,17013000,17920000,28199000,17247000,20116000,16387000,5,4,3,5,5,7,6,5,40,,,,1464,1206;2160;2161;3953;4120;4256;4725;7261,True;True;True;True;True;True;True;True,1260;2250;2251;4109;4283;4426;4919;4920;7552,6667;6668;6669;6670;6671;6672;6673;6674;11980;11981;11982;11983;11984;11985;11986;11987;11988;11989;11990;11991;22001;22002;22003;22004;22005;22006;22007;22008;23070;23071;23072;23073;23074;23075;23076;23077;23078;23918;23919;23920;23921;23922;23923;23924;23925;23926;26885;26886;26887;26888;26889;26890;26891;26892;26893;26894;26895;26896;41312;41313;41314;41315,4784;4785;4786;4787;4788;4789;4790;4791;4792;8449;8450;15727;15728;15729;15730;15731;15732;15733;16515;16516;16517;16518;16519;16520;17121;17122;17123;17124;17125;17126;17127;17128;19238;19239;19240;19241;19242;29438;29439;29440,4792;8449;8450;15728;16519;17127;19240;29440,498,155,9606
