Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Protein names,Gene names,Fasta headers,Number of proteins,Peptides,Razor + unique peptides,Unique peptides,Peptides HD1,Peptides HD2,Peptides HD3,Peptides HD4,Peptides HE1,Peptides HE2,Peptides HE3,Peptides HE4,Razor + unique peptides HD1,Razor + unique peptides HD2,Razor + unique peptides HD3,Razor + unique peptides HD4,Razor + unique peptides HE1,Razor + unique peptides HE2,Razor + unique peptides HE3,Razor + unique peptides HE4,Unique peptides HD1,Unique peptides HD2,Unique peptides HD3,Unique peptides HD4,Unique peptides HE1,Unique peptides HE2,Unique peptides HE3,Unique peptides HE4,Sequence coverage [%],Unique + razor sequence coverage [%],Unique sequence coverage [%],Mol. weight [kDa],Sequence length,Sequence lengths,Fraction average,Fraction 1,Q-value,Score,Identification type HD1,Identification type HD2,Identification type HD3,Identification type HD4,Identification type HE1,Identification type HE2,Identification type HE3,Identification type HE4,Sequence coverage HD1 [%],Sequence coverage HD2 [%],Sequence coverage HD3 [%],Sequence coverage HD4 [%],Sequence coverage HE1 [%],Sequence coverage HE2 [%],Sequence coverage HE3 [%],Sequence coverage HE4 [%],Intensity,Intensity HD1,Intensity HD2,Intensity HD3,Intensity HD4,Intensity HE1,Intensity HE2,Intensity HE3,Intensity HE4,LFQ intensity HD1,LFQ intensity HD2,LFQ intensity HD3,LFQ intensity HD4,LFQ intensity HE1,LFQ intensity HE2,LFQ intensity HE3,LFQ intensity HE4,MS/MS count HD1,MS/MS count HD2,MS/MS count HD3,MS/MS count HD4,MS/MS count HE1,MS/MS count HE2,MS/MS count HE3,MS/MS count HE4,MS/MS count,Only identified by site,Reverse,Potential contaminant,id,Peptide IDs,Peptide is razor,Mod. peptide IDs,Evidence IDs,MS/MS IDs,Best MS/MS,Oxidation (M) site IDs,Oxidation (M) site positions,Taxonomy IDs
Q12768,Q12768,1,1,1,WASH complex subunit strumpellin,KIAA0196,sp|Q12768|WASC5_HUMAN WASH complex subunit 5 OS=Homo sapiens OX=9606 GN=WASHC5 PE=1 SV=1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0.9,0.9,0.9,134.28,1159,1159,1,7,0.0012821,2.4293,By MS/MS,,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0.9,0,0.9,0.9,0.9,0.9,0.9,0.9,981480,96488,0,351140,38181,333050,50856,69559,42199,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,5,,,,1404,7295,TRUE,7553,39904;39905;39906;39907;39908;39909;39910,28001;28002;28003;28004;28005,28002,,,9606
Q12769,Q12769,2,2,2,Nuclear pore complex protein Nup160,NUP160,sp|Q12769|NU160_HUMAN Nuclear pore complex protein Nup160 OS=Homo sapiens OX=9606 GN=NUP160 PE=1 SV=3,1,2,2,2,0,0,2,1,1,0,0,0,0,0,2,1,1,0,0,0,0,0,2,1,1,0,0,0,1.5,1.5,1.5,162.12,1436,1436,1,4,0,8.5329,,,By MS/MS,By matching,By matching,,,,0,0,1.5,0.8,0.8,0,0,0,1335300,0,0,631410,150000,553870,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,,,,1405,8148;9604,True;True,8502;10004,45157;45158;45159;53127,31780;37096,31780;37096,,,9606
Q12788,Q12788,2,2,2,Transducin beta-like protein 3,TBL3,sp|Q12788|TBL3_HUMAN Transducin beta-like protein 3 OS=Homo sapiens OX=9606 GN=TBL3 PE=1 SV=2,1,2,2,2,1,1,2,2,1,1,0,1,1,1,2,2,1,1,0,1,1,1,2,2,1,1,0,1,4,4,4,89.034,808,808,1,9,0,3.1545,By matching,By matching,By MS/MS,By MS/MS,By matching,By matching,,By matching,2.1,1.9,4,4,2.1,2.1,0,2.1,4047300,363280,56372,1511200,250560,1298100,207020,0,360780,0,0,841720,666720,0,0,0,0,0,0,2,0,0,0,0,0,2,,,,1406,3638;7095,True;True,3763;7352,19248;19249;19250;19251;19252;19253;38855;38856;38857,13386;27290,13386;27290,,,9606
Q12800,Q12800,1,1,1,Alpha-globin transcription factor CP2,TFCP2,sp|Q12800|TFCP2_HUMAN Alpha-globin transcription factor CP2 OS=Homo sapiens OX=9606 GN=TFCP2 PE=1 SV=2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,2.4,2.4,2.4,57.255,502,502,1,3,0.0042902,1.882,,,By MS/MS,By MS/MS,By matching,,,,0,0,2.4,2.4,2.4,0,0,0,1594500,0,0,670480,0,924050,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,,,,1407,6339,TRUE,6569,34803;34804;34805,24386;24387,24386,,,9606
Q12802,Q12802,6,6,6,A-kinase anchor protein 13,AKAP13,sp|Q12802|AKP13_HUMAN A-kinase anchor protein 13 OS=Homo sapiens OX=9606 GN=AKAP13 PE=1 SV=2,1,6,6,6,0,0,1,0,3,4,3,5,0,0,1,0,3,4,3,5,0,0,1,0,3,4,3,5,3.2,3.2,3.2,307.55,2813,2813,1,16,0,9.9009,,,By matching,,By MS/MS,By MS/MS,By MS/MS,By MS/MS,0,0,0.6,0,2,2.4,1.6,2.6,6920300,0,0,869710,0,2658000,706850,1687100,998550,0,0,0,0,394740,391700,510220,425500,0,0,0,0,1,4,2,3,10,,,,1408,3488;4166;4469;5414;9012;12491,True;True;True;True;True;True,3609;4316;4633;5618;9389;12994,18464;18465;22269;22270;22271;22272;24043;24044;24045;29606;29607;29608;49874;49875;49876;69666,12870;15569;15570;15571;16861;20826;20827;20828;34970;49238,12870;15571;16861;20826;34970;49238,,,9606
Q12849,Q12849,2,2,2,G-rich sequence factor 1,GRSF1,sp|Q12849|GRSF1_HUMAN G-rich sequence factor 1 OS=Homo sapiens OX=9606 GN=GRSF1 PE=1 SV=3,1,2,2,2,0,0,1,0,2,1,1,0,0,0,1,0,2,1,1,0,0,0,1,0,2,1,1,0,11,11,11,53.126,480,480,1,5,0.0020816,2.2835,,,By MS/MS,,By MS/MS,By matching,By matching,,0,0,4.6,0,11,4.6,4.6,0,1638300,0,0,475970,0,814430,167560,180350,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,,,,1409,3423;11005,True;True,3542;11451,18138;18139;18140;18141;61228,12631;43148,12631;43148,,,9606
Q12888,Q12888,1,1,1,Tumor suppressor p53-binding protein 1,TP53BP1,sp|Q12888|TP53B_HUMAN TP53-binding protein 1 OS=Homo sapiens OX=9606 GN=TP53BP1 PE=1 SV=2,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,213.57,1972,1972,1,3,0.002856,2.184,,By MS/MS,,,,By MS/MS,,By MS/MS,0,1,0,0,0,1,0,1,749380,0,166390,0,0,0,358760,0,224230,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,,,,1410,91,TRUE,93,480;481;482,328,328,,,9606
Q12904,Q12904,4,4,4,Aminoacyl tRNA synthase complex-interacting multifunctional protein 1;Endothelial monocyte-activating polypeptide 2,AIMP1,sp|Q12904|AIMP1_HUMAN Aminoacyl tRNA synthase complex-interacting multifunctional protein 1 OS=Homo sapiens OX=9606 GN=AIMP1 PE=1 SV=2,1,4,4,4,3,1,2,3,1,2,2,2,3,1,2,3,1,2,2,2,3,1,2,3,1,2,2,2,17.9,17.9,17.9,34.352,312,312,1,18,0,11.407,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,12.5,5.8,12.2,12.5,6.7,12.2,12.2,12.5,9676500,714010,446790,2856600,716050,1950800,593190,1129300,1269700,1005500,0,0,1139100,0,725190,1058900,689750,2,1,2,2,1,2,1,2,13,,,,1411,5020;5436;5789;8802,True;True;True;True,5211;5642;6003;9178,27350;29767;29768;29769;29770;29771;29772;29773;29774;29775;31756;31757;31758;31759;48765;48766;48767;48768,19236;20947;20948;20949;20950;20951;20952;20953;22255;22256;22257;22258;34268,19236;20951;22256;34268,,,9606
Q12905,Q12905,5,5,5,Interleukin enhancer-binding factor 2,ILF2,sp|Q12905|ILF2_HUMAN Interleukin enhancer-binding factor 2 OS=Homo sapiens OX=9606 GN=ILF2 PE=1 SV=2,1,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,10.8,10.8,10.8,43.062,390,390,1,43,0,14.49,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,10.8,10.8,10.8,10.8,10.8,10.8,10.8,10.8,26698000,1562100,1062900,6117900,2353100,7317400,2297100,2584000,3403400,2015800,1712100,2195300,2115600,1121000,860980,1105300,1050400,2,3,7,4,6,3,3,3,31,,,,1412,4707;4741;4742;8764;12064,True;True;True;True;True,4880;4917;4918;9138;12555,25509;25510;25511;25512;25513;25514;25515;25516;25712;25713;25714;25715;25716;25717;25718;25719;25720;25721;25722;25723;25724;25725;25726;25727;25728;25729;25730;48543;48544;48545;48546;48547;48548;48549;48550;67285;67286;67287;67288;67289;67290;67291;67292,17921;17922;17923;17924;17925;17926;17927;17928;18064;18065;18066;18067;18068;18069;18070;34142;34143;34144;34145;34146;34147;34148;34149;47488;47489;47490;47491;47492;47493;47494;47495,17927;18064;18070;34146;47494,,,9606
Q12906,Q12906,16,16,15,Interleukin enhancer-binding factor 3,ILF3,sp|Q12906|ILF3_HUMAN Interleukin enhancer-binding factor 3 OS=Homo sapiens OX=9606 GN=ILF3 PE=1 SV=3,1,16,16,15,11,9,15,10,11,9,9,9,11,9,15,10,11,9,9,9,11,9,14,10,11,9,9,9,26.6,26.6,25.1,95.337,894,894,1,86,0,61.495,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,15.7,14.4,22.8,11.7,14.2,15.1,15.1,11.9,129260000,6477400,4182600,45830000,4522100,41069000,8283000,9422300,9469300,3125500,3090800,4512300,3706100,2849000,2189200,2108300,2239600,4,6,15,6,9,5,6,7,58,,,,1413,1539;1571;3896;4169;5785;6005;6329;6975;8263;8264;8797;9717;11551;11604;11754;12218,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,1600;1632;4033;4319;4320;5999;6227;6559;7227;8622;8623;9171;10122;12024;12078;12079;12239;12711,8120;8121;8276;8277;8278;8279;20680;20681;20682;20683;20684;20685;20686;20687;22283;22284;22285;31737;31738;31739;33027;33028;33029;33030;33031;33032;33033;33034;34755;34756;34757;34758;34759;34760;34761;38235;38236;38237;38238;45802;45803;45804;45805;45806;45807;45808;45809;45810;45811;45812;45813;45814;45815;45816;45817;48714;48715;48716;48717;48718;48719;48720;48721;53723;53724;64525;64526;64769;64770;64771;64772;64773;64774;64775;64776;64777;64778;65605;65606;65607;65608;65609;65610;65611;65612;68100,5660;5773;5774;5775;14450;14451;14452;14453;15576;15577;22243;23096;23097;23098;23099;23100;23101;23102;23103;24350;26860;26861;26862;32257;32258;32259;32260;32261;32262;32263;32264;32265;32266;34238;34239;34240;34241;34242;34243;37522;45594;45754;45755;45756;45757;45758;45759;45760;45761;45762;46327;46328;46329;46330;46331;46332;46333;46334;48064,5660;5773;14452;15576;22243;23099;24350;26861;32261;32266;34239;37522;45594;45755;46329;48064,,,9606
Q12907,Q12907,7,7,7,Vesicular integral-membrane protein VIP36,LMAN2,sp|Q12907|LMAN2_HUMAN Vesicular integral-membrane protein VIP36 OS=Homo sapiens OX=9606 GN=LMAN2 PE=1 SV=1,1,7,7,7,5,4,7,3,5,5,3,3,5,4,7,3,5,5,3,3,5,4,7,3,5,5,3,3,32.6,32.6,32.6,40.228,356,356,1,42,0,48.962,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,19.7,19.7,32.6,16.3,19.7,19.7,16.3,16.9,47494000,3353300,1174600,21051000,1167200,13276000,2629100,2616500,2226300,2091100,1629100,2517200,1907800,1911200,1010500,1017800,774780,5,3,7,2,6,4,4,3,34,,,,1414,1116;1293;1353;1767;7087;8056;8197,True;True;True;True;True;True;True,1163;1344;1407;1834;7343;7344;8398;8554,5889;5890;5891;5892;6827;6828;6829;6830;6831;6832;6833;6834;6835;6836;7153;7154;7155;7156;7157;9396;38808;38809;38810;38811;38812;38813;38814;38815;38816;38817;38818;38819;38820;44649;44650;45443;45444;45445;45446;45447;45448;45449,4154;4752;4753;4754;4755;4756;4757;4965;4966;4967;4968;4969;6556;27260;27261;27262;27263;27264;27265;27266;27267;27268;27269;27270;27271;31392;31393;31978;31979;31980;31981;31982;31983;31984,4154;4755;4967;6556;27269;31392;31980,518,271,9606
Q12912,Q12912,7,7,7,Lymphoid-restricted membrane protein;Processed lymphoid-restricted membrane protein,LRMP,"sp|Q12912|IRAG2_HUMAN Inositol 1,4,5-triphosphate receptor associated 2 OS=Homo sapiens OX=9606 GN=IRAG2 PE=1 SV=3",1,7,7,7,1,4,3,4,6,3,2,2,1,4,3,4,6,3,2,2,1,4,3,4,6,3,2,2,15.9,15.9,15.9,62.121,555,555,1,25,0,9.941,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,1.8,7.6,6.1,7.6,14.2,6.5,3.2,3.1,7208700,75052,228060,538310,257420,2667300,1599200,551770,1291600,0,499140,510060,599510,524350,559350,429950,0,0,0,1,0,6,1,0,1,9,,,,1415,1742;2402;8827;8828;10623;10637;11911,True;True;True;True;True;True;True,1808;2490;9203;9204;11058;11073;12398,9226;12610;12611;12612;12613;12614;48895;48896;48897;48898;48899;48900;48901;59176;59177;59255;59256;59257;59258;66423;66424;66425;66426;66427;66428,6447;8733;8734;34342;34343;41685;41744;41745;46881,6447;8733;34342;34343;41685;41745;46881,,,9606
Q12931,Q12931,12,12,12,"Heat shock protein 75 kDa, mitochondrial",TRAP1,"sp|Q12931|TRAP1_HUMAN Heat shock protein 75 kDa, mitochondrial OS=Homo sapiens OX=9606 GN=TRAP1 PE=1 SV=3",1,12,12,12,5,6,9,8,11,9,7,8,5,6,9,8,11,9,7,8,5,6,9,8,11,9,7,8,18.8,18.8,18.8,80.109,704,704,1,63,0,30.007,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,9.1,11.1,14.2,12.4,17.3,14.3,12.1,13.5,99726000,3264200,1775100,17747000,3833400,42258000,8726300,7191700,14930000,2930200,2330500,4228100,3607900,3996200,2882500,2778400,2930800,2,1,6,1,7,6,3,5,31,,,,1416,212;711;1979;2005;2382;2533;3970;3976;5607;7538;9955;10401,True;True;True;True;True;True;True;True;True;True;True;True,218;744;2053;2079;2469;2625;4110;4116;5814;7804;10367;10823,1117;1118;3816;3817;3818;3819;3820;3821;3822;3823;10589;10590;10591;10695;10696;10697;10698;10699;10700;10701;12523;12524;12525;12526;13344;21129;21130;21131;21132;21133;21134;21135;21162;21163;21164;21165;21166;21167;21168;30781;30782;30783;30784;30785;30786;30787;30788;41184;41185;41186;41187;41188;55073;55074;55075;55076;55077;55078;55079;57613;57614;57615;57616,776;2687;2688;2689;2690;2691;2692;2693;2694;7350;7351;7352;7427;7428;7429;8681;8682;9262;14784;14785;14806;21627;21628;21629;21630;21631;28890;38512;38513;38514;40505,776;2691;7351;7427;8682;9262;14784;14806;21629;28890;38513;40505,519,517,9606
Q12965;O00160,Q12965,7;1,7;1,7;1,Unconventional myosin-Ie,MYO1E,sp|Q12965|MYO1E_HUMAN Unconventional myosin-Ie OS=Homo sapiens OX=9606 GN=MYO1E PE=1 SV=2,2,7,7,7,4,2,5,4,6,1,2,0,4,2,5,4,6,1,2,0,4,2,5,4,6,1,2,0,7.3,7.3,7.3,127.06,1108,1108;1098,1,27,0,28.009,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By matching,By MS/MS,,3.5,1.4,5.1,3.6,6,1.1,1.8,0,10620000,585220,112210,3339800,672850,5452600,232630,225110,0,502900,533590,630610,490870,446310,0,0,0,1,1,5,1,4,0,1,0,13,,,,1417,2910;4142;4982;5018;8193;11608;12233,True;True;True;True;True;True;True,3018;4292;5172;5209;8549;12083;12726,15399;15400;15401;15402;15403;15404;22129;22130;22131;22132;22133;22134;22135;27136;27137;27138;27139;27341;27342;27343;45425;64791;64792;64793;64794;64795;68170,10690;10691;10692;15471;15472;19081;19231;19232;31971;45769;45770;45771;48125,10692;15471;19081;19231;31971;45770;48125,,,9606;9606
Q12972,Q12972,3,3,3,Nuclear inhibitor of protein phosphatase 1;Activator of RNA decay,PPP1R8,sp|Q12972|PP1R8_HUMAN Nuclear inhibitor of protein phosphatase 1 OS=Homo sapiens OX=9606 GN=PPP1R8 PE=1 SV=2,1,3,3,3,2,2,2,2,3,2,3,3,2,2,2,2,3,2,3,3,2,2,2,2,3,2,3,3,12,12,12,38.478,351,351,1,19,0,4.1558,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,6.8,6.8,6.8,6.8,12,6.8,12,12,6145400,144630,114500,378430,102890,2719500,443560,878050,1363900,0,0,0,0,526100,551530,419740,496640,0,0,0,0,2,1,0,1,4,,,,1418,1886;11289;11383,True;True;True,1958;11748;11844,10095;10096;10097;10098;10099;10100;10101;10102;62901;62902;62903;63430;63431;63432;63433;63434;63435;63436;63437,7012;44406;44407;44793,7012;44406;44793,,,9606
Q12986,Q12986,2,2,2,Transcriptional repressor NF-X1,NFX1,sp|Q12986|NFX1_HUMAN Transcriptional repressor NF-X1 OS=Homo sapiens OX=9606 GN=NFX1 PE=1 SV=2,1,2,2,2,0,0,0,0,1,2,2,1,0,0,0,0,1,2,2,1,0,0,0,0,1,2,2,1,3.6,3.6,3.6,124.39,1120,1120,1,6,0.00087681,2.599,,,,,By MS/MS,By MS/MS,By MS/MS,By matching,0,0,0,0,2.6,3.6,3.6,2.6,3718300,0,0,0,0,790970,1106200,1386100,435100,0,0,0,0,0,1159000,1205200,0,0,0,0,0,0,2,0,0,2,,,,1419,9776;10994,True;True,10184;11440,54064;54065;61177;61178;61179;61180,37772;43110,37772;43110,,,9606
Q12996,Q12996,3,3,3,Cleavage stimulation factor subunit 3,CSTF3,sp|Q12996|CSTF3_HUMAN Cleavage stimulation factor subunit 3 OS=Homo sapiens OX=9606 GN=CSTF3 PE=1 SV=1,1,3,3,3,2,0,2,1,2,1,0,1,2,0,2,1,2,1,0,1,2,0,2,1,2,1,0,1,7,7,7,82.921,717,717,1,9,0,77.298,By MS/MS,,By MS/MS,By matching,By MS/MS,By MS/MS,,By MS/MS,3.3,0,3.3,2.2,5.9,2.2,0,2.2,1907600,171200,0,847350,105940,783150,0,0,0,235740,0,337430,0,0,0,0,0,1,0,2,0,2,1,0,1,7,,,,1420,2699;3983;11561,True;True;True,2798;4123;12034,14251;14252;14253;14254;14255;14256;21181;64561;64562,9864;9865;9866;9867;9868;14813;45617,9865;14813;45617,,,9606
Q13011,Q13011,6,6,6,"Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial",ECH1,"sp|Q13011|ECH1_HUMAN Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial OS=Homo sapiens OX=9606 GN=ECH1 PE=1 SV=2",1,6,6,6,6,5,5,6,6,6,5,6,6,5,5,6,6,6,5,6,6,5,5,6,6,6,5,6,27.7,27.7,27.7,35.816,328,328,1,50,0,243,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,27.7,23.8,23.2,27.7,27.7,27.7,23.8,27.7,87292000,3308600,3318800,19420000,4111800,27198000,8113000,7874400,13947000,3590900,4624800,5517100,4967300,4367300,4005700,3116400,4562700,4,3,4,6,6,6,4,5,38,,,,1421,2325;4218;5670;11298;11434;12506,True;True;True;True;True;True,2410;4371;5878;5879;11757;11896;13009,12238;12239;12240;12241;12242;12243;12244;12245;12246;22558;22559;22560;22561;22562;22563;31144;31145;31146;31147;31148;31149;31150;31151;31152;31153;31154;62939;62940;62941;62942;62943;62944;62945;62946;63725;63726;63727;63728;63729;63730;63731;63732;69738;69739;69740;69741;69742;69743;69744;69745,8476;8477;8478;8479;8480;8481;8482;8483;15785;15786;15787;21874;21875;21876;21877;21878;21879;44425;44426;44427;44428;44429;44430;45017;45018;45019;45020;45021;45022;45023;45024;49289;49290;49291;49292;49293;49294;49295;49296;49297,8483;15787;21877;44427;45019;49297,,,9606
Q13029,Q13029,1,1,1,PR domain zinc finger protein 2,PRDM2,sp|Q13029|PRDM2_HUMAN PR domain zinc finger protein 2 OS=Homo sapiens OX=9606 GN=PRDM2 PE=1 SV=3,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,188.91,1718,1718,1,2,1,-2,By MS/MS,,By MS/MS,,,,,,1,0,1,0,0,0,0,0,1441500,654010,0,787510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,+,,,1422,9421,TRUE,9810,52064;52065,36385,36385,520;521,1524;1527,9606
Q13043,Q13043,8,8,5,Serine/threonine-protein kinase 4;Serine/threonine-protein kinase 4 37kDa subunit;Serine/threonine-protein kinase 4 18kDa subunit,STK4,sp|Q13043|STK4_HUMAN Serine/threonine-protein kinase 4 OS=Homo sapiens OX=9606 GN=STK4 PE=1 SV=2,1,8,8,5,3,4,4,4,5,7,6,5,3,4,4,4,5,7,6,5,2,3,3,3,5,5,5,3,22,22,14.8,55.63,487,487,1,38,0,56.8,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,9,10.3,11.7,10.9,14.8,19.3,16.6,13.6,32962000,437880,569890,6418100,821610,8624000,4609700,7004100,4476400,1341100,1273300,2079300,1435600,2027100,2523100,2706500,1971100,1,2,4,3,3,5,4,4,26,,,,1423,279;837;3383;5541;6371;8904;9238;9387,True;True;True;True;True;True;True;True,287;871;3501;5747;6601;9280;9622;9775,1512;1513;1514;4366;4367;4368;4369;4370;4371;4372;17919;17920;17921;17922;17923;30414;30415;30416;30417;30418;30419;30420;34978;34979;34980;49307;51137;51138;51139;51140;51906;51907;51908;51909;51910;51911;51912;51913,1071;1072;1073;3039;3040;3041;3042;3043;3044;3045;12473;12474;12475;12476;12477;21355;21356;21357;21358;21359;21360;21361;24520;24521;24522;34605;35808;36293,1072;3042;12477;21360;24520;34605;35808;36293,,,9606
Q13045,Q13045,3,3,3,Protein flightless-1 homolog,FLII,sp|Q13045|FLII_HUMAN Protein flightless-1 homolog OS=Homo sapiens OX=9606 GN=FLII PE=1 SV=2,1,3,3,3,1,0,3,2,1,0,1,0,1,0,3,2,1,0,1,0,1,0,3,2,1,0,1,0,2.5,2.5,2.5,144.75,1269,1269,1,8,0,17.933,By MS/MS,,By MS/MS,By MS/MS,By matching,,By matching,,0.7,0,2.5,1.8,0.7,0,1.1,0,4509000,115510,0,2100500,267660,525920,0,1499400,0,0,0,662180,384160,0,0,0,0,0,0,3,0,0,0,0,0,3,,,,1424,5319;6855;7854,True;True;True,5522;7098;8190,29033;29034;29035;29036;37608;43081;43082;43083,20417;26421;30126,20417;26421;30126,,,9606
Q13057,Q13057,1,1,1,Bifunctional coenzyme A synthase;Phosphopantetheine adenylyltransferase;Dephospho-CoA kinase,COASY,sp|Q13057|COASY_HUMAN Bifunctional coenzyme A synthase OS=Homo sapiens OX=9606 GN=COASY PE=1 SV=4,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.1,2.1,2.1,62.328,564,564,1,1,0.0056711,1.7247,,,,,By MS/MS,,,,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,,1425,4746,TRUE,4922,25743,18080,18080,,,9606
Q13077,Q13077,5,5,5,TNF receptor-associated factor 1,TRAF1,sp|Q13077|TRAF1_HUMAN TNF receptor-associated factor 1 OS=Homo sapiens OX=9606 GN=TRAF1 PE=1 SV=1,1,5,5,5,2,4,5,2,2,3,3,0,2,4,5,2,2,3,3,0,2,4,5,2,2,3,3,0,14.9,14.9,14.9,46.163,416,416,1,22,0,70.14,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,,5.5,10.1,14.9,5.5,7.7,7.2,9.1,0,26309000,8021200,173980,11507000,519070,2447400,659860,2980400,0,6122000,3855300,5965800,3172600,0,3600000,3214100,0,1,3,5,2,2,2,1,0,16,,,,1426,2326;3124;3801;4744;11954,True;True;True;True;True,2411;3236;3933;4920;12443,12247;12248;12249;16507;16508;16509;16510;16511;20181;20182;20183;25738;25739;25740;25741;66695;66696;66697;66698;66699;66700;66701,8484;8485;11438;11439;14074;14075;14076;18075;18076;18077;18078;47068;47069;47070;47071;47072,8484;11438;14075;18076;47070,,,9606
Q13084,Q13084,3,3,3,"39S ribosomal protein L28, mitochondrial",MRPL28,"sp|Q13084|RM28_HUMAN 39S ribosomal protein L28, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL28 PE=1 SV=4",1,3,3,3,1,3,2,2,3,3,2,2,1,3,2,2,3,3,2,2,1,3,2,2,3,3,2,2,14.1,14.1,14.1,30.156,256,256,1,18,0,4.1811,By MS/MS,By MS/MS,By MS/MS,By matching,By MS/MS,By MS/MS,By MS/MS,By MS/MS,5.1,14.1,9,10.2,14.1,14.1,9,9,5230600,31222,196370,619460,53063,1825500,1021400,893340,590280,0,264590,278150,0,300780,539380,396560,254510,0,1,0,0,2,2,1,1,7,,,,1427,1664;8483;10857,True;True;True,1726;8850;11297,8743;8744;8745;8746;8747;8748;47040;47041;47042;47043;47044;60447;60448;60449;60450;60451;60452;60453,6087;6088;6089;6090;33155;33156;42601,6090;33156;42601,,,9606
Q13085;O00763,Q13085;O00763,2;1,2;1,2;1,Acetyl-CoA carboxylase 1;Biotin carboxylase;Acetyl-CoA carboxylase 2;Biotin carboxylase,ACACA;ACACB,sp|Q13085|ACACA_HUMAN Acetyl-CoA carboxylase 1 OS=Homo sapiens OX=9606 GN=ACACA PE=1 SV=2;sp|O00763|ACACB_HUMAN Acetyl-CoA carboxylase 2 OS=Homo sapiens OX=9606 GN=ACACB PE=1 SV=3,2,2,2,2,0,0,2,1,0,0,2,1,0,0,2,1,0,0,2,1,0,0,2,1,0,0,2,1,0.9,0.9,0.9,265.55,2346,2346;2458,1,6,0,3.1974,,,By MS/MS,By matching,,,By MS/MS,By matching,0,0,0.9,0.5,0,0,0.9,0.5,1717500,0,0,883910,270120,0,0,360710,202730,0,0,532310,0,0,0,252660,0,0,0,2,0,0,0,1,0,3,,,,1428,2562;9452,True;True,2655;9841,13482;13483;52192;52193;52194;52195,9352;36463;36464,9352;36463,,,9606;9606
